Distancias completas para consulta 15
rank,train_index,label,distance
140,2259,6,9.17646503
141,1390,6,9.18204975
142,4522,6,9.18228722
143,1721,4,9.18546391
144,4471,4,9.18995667
145,1989,6,9.19250679
146,3178,0,9.19312859
147,660,2,9.19609165
148,2446,7,9.19851208
149,1874,6,9.20054913
150,2328,2,9.20206356
151,1146,2,9.20323277
152,1425,6,9.20731354
153,3750,6,9.21016216
154,2062,4,9.21069622
155,1082,6,9.21228504
156,1677,6,9.21397591
157,3887,6,9.21537876
158,3461,6,9.21775436
159,4025,6,9.22175121
160,2585,6,9.22514057
161,2048,2,9.23274803
162,1659,6,9.24317265
163,3166,6,9.25965500
164,4227,6,9.26246452
165,895,6,9.26459789
166,545,6,9.26850510
167,3664,6,9.27208328
168,2804,2,9.27454185
169,2225,6,9.27790070
170,3951,6,9.28414345
171,783,4,9.28586006
172,4117,6,9.28944969
173,2277,6,9.29112053
174,1665,6,9.29369640
175,4930,6,9.29446316
176,332,6,9.29887486
177,3504,2,9.30045223
178,1744,6,9.30619812
179,869,4,9.30679989
180,2417,6,9.30768204
181,2060,2,9.30906105
182,2917,6,9.31130028
183,3543,2,9.31270885
184,4812,6,9.31271553
185,4825,6,9.31465340
186,4947,6,9.31835556
187,1394,2,9.32467747
188,3523,6,9.32629681
189,1800,2,9.32913685
190,2025,2,9.32969761
191,2343,6,9.33397770
192,3970,2,9.33484650
193,4786,6,9.33809662
194,2308,2,9.34187412
195,2631,0,9.34514999
196,148,6,9.34645462
197,2174,6,9.34712505
198,1966,6,9.35038948
199,2496,6,9.35424900
200,1324,2,9.35845089
201,4601,2,9.35893917
202,3767,2,9.36137104
203,4773,4,9.36395073
204,2438,2,9.36466217
205,1617,6,9.36512756
206,1590,2,9.36723804
207,3322,2,9.36729908
208,4817,6,9.36762238
209,2095,6,9.36837673
210,3366,6,9.37451553
211,3134,6,9.37545109
212,2318,4,9.37668228
213,4392,4,9.37690449
214,2379,6,9.38074684
215,1568,2,9.38329697
216,3430,2,9.38671017
217,1905,6,9.38839340
218,1985,6,9.38895321
219,34,6,9.38917542
220,2004,2,9.38925838
221,3830,2,9.39640999
222,4571,6,9.39731598
223,2055,6,9.40166569
224,4200,6,9.40646458
225,103,6,9.41299248
226,508,6,9.41948795
227,1898,6,9.42154121
228,3307,6,9.42255688
229,3685,2,9.42413521
230,3942,6,9.42563057
231,555,6,9.42693424
232,1959,6,9.42779160
233,2943,6,9.42780685
234,3387,2,9.42949104
235,4477,2,9.42986774
236,3533,4,9.43123150
237,568,2,9.43362045
238,1465,2,9.43596268
239,1156,2,9.43714142
240,355,6,9.44163609
241,476,6,9.44449902
242,1646,2,9.44776344
243,1813,6,9.44843960
244,973,6,9.44898701
245,4528,6,9.44973755
246,813,6,9.44997597
247,3906,6,9.45047951
248,4568,2,9.45217228
249,469,2,9.45235443
250,4565,2,9.45342541
251,4218,6,9.45623207
252,2389,6,9.45976639
253,3024,6,9.46449757
254,1442,4,9.46541214
255,3751,6,9.46776009
256,3628,2,9.47052765
257,2398,2,9.47071457
258,207,6,9.47185421
259,3936,6,9.47241879
260,1127,2,9.47309780
261,3757,6,9.47510624
262,3301,6,9.47600365
263,4676,2,9.47607899
264,2528,6,9.47705460
265,1026,6,9.47851086
266,2432,6,9.47973156
267,4533,6,9.48239136
268,1112,6,9.48383808
269,2537,6,9.48803425
270,3821,6,9.48949814
271,3738,6,9.49214745
272,3580,2,9.49416733
273,2230,6,9.49506569
274,1274,6,9.50265980
275,826,2,9.50354671
276,2901,6,9.50776482
277,438,2,9.51077652
278,1007,6,9.51303673
279,1327,6,9.51769352
280,4104,2,9.51967812
281,1296,2,9.51982403
282,3371,6,9.52241898
283,4809,4,9.52509499
284,4516,0,9.52837276
285,3654,0,9.53026581
286,2305,6,9.53091145
287,4545,6,9.53381634
288,3331,2,9.53846264
289,3466,6,9.54181576
290,643,6,9.54382324
291,792,6,9.54399014
292,282,6,9.54539108
293,122,6,9.54635429
294,1170,4,9.55035591
295,390,6,9.55117702
296,15,6,9.55414295
297,4859,6,9.55519104
298,4369,6,9.55649471
299,80,4,9.55734158
300,3043,6,9.55740833
301,682,6,9.55948448
302,645,6,9.55950642
303,3553,6,9.56170654
304,612,2,9.56288624
305,1105,0,9.56424522
306,3121,4,9.56475544
307,1404,6,9.56645012
308,2253,2,9.56664753
309,3769,3,9.56689453
310,3103,4,9.56717777
311,3581,2,9.56760120
312,4328,6,9.57188320
313,3394,6,9.57272530
314,3023,2,9.57274246
315,1525,7,9.57314491
316,301,6,9.57563114
317,3949,6,9.57643890
318,548,6,9.57666397
319,1177,6,9.57701206
320,931,6,9.58297825
321,3557,4,9.58693981
322,175,2,9.59105492
323,2618,6,9.59259892
324,2552,2,9.59314632
325,424,0,9.59518719
326,1984,6,9.59538269
327,447,6,9.59972477
328,3272,6,9.60252762
329,4967,6,9.60287094
330,4114,6,9.60305786
331,4483,6,9.60444164
332,4720,2,9.60610390
333,1293,6,9.60958099
334,4841,4,9.60971165
335,1316,2,9.61081409
336,4526,2,9.61252308
337,522,2,9.61304665
338,4364,6,9.61506557
339,511,4,9.61513329
340,4167,6,9.61542606
341,1042,6,9.62572193
342,492,6,9.62631607
343,411,2,9.62786388
344,4807,6,9.63223362
345,576,2,9.63271332
346,880,6,9.63344955
347,3022,9,9.63719940
348,3993,2,9.64370441
349,1017,4,9.64544106
350,1116,6,9.64558887
351,1484,6,9.64567661
352,3964,6,9.64819908
353,1208,4,9.64934635
354,2304,6,9.65434074
355,3641,6,9.65670681
356,924,7,9.65701866
357,4484,6,9.65710926
358,2749,6,9.65759373
359,4514,4,9.65847492
360,1020,6,9.66198349
361,1545,6,9.66229153
362,2986,3,9.66340637
363,2285,3,9.66493225
364,518,2,9.66682625
365,3203,6,9.66802692
366,4116,6,9.66804504
367,3256,4,9.66861439
368,3790,6,9.67037964
369,4803,6,9.67088509
370,2765,9,9.67241859
371,2788,0,9.67329216
372,3987,6,9.67550945
373,4839,6,9.67601013
374,3867,0,9.67691803
375,4619,2,9.68164444
376,1340,6,9.68484783
377,1849,6,9.68708611
378,308,4,9.68808556
379,3445,2,9.68906498
380,462,0,9.69163036
381,448,4,9.69177341
382,2374,6,9.69250679
383,1453,6,9.69590569
384,1965,6,9.69798470
385,4820,2,9.69920063
386,856,4,9.70071030
387,4755,9,9.70149136
388,4892,2,9.70192337
389,3268,6,9.70285130
390,1423,2,9.70563793
391,2808,2,9.70735264
392,1806,9,9.70798111
393,1879,2,9.70818424
394,1128,0,9.70926189
395,2331,2,9.71004581
396,4633,6,9.71056271
397,4857,2,9.71143055
398,422,2,9.71343422
399,3614,6,9.71376514
400,2206,6,9.71534634
401,1971,6,9.71660042
402,4342,6,9.71877670
403,3994,2,9.71983814
404,2704,9,9.72066021
405,4794,6,9.72108746
406,3668,4,9.72476959
407,3663,6,9.73007584
408,2588,2,9.73031616
409,2797,4,9.73303890
410,4090,2,9.73322010
411,1270,6,9.73337460
412,2723,6,9.73373318
413,3699,3,9.73391438
414,2845,9,9.73663712
415,2991,2,9.73767281
416,56,6,9.73932362
417,478,1,9.74289894
418,4855,4,9.74586296
419,3337,2,9.74699593
420,1451,4,9.74755669
421,3678,6,9.74769497
422,1037,9,9.74822140
423,1968,2,9.74965572
424,2385,2,9.75096512
425,4189,9,9.75345325
426,1345,5,9.75532722
427,4542,2,9.75684547
428,2566,6,9.75726795
429,1485,6,9.75857544
430,2922,2,9.75911617
431,3870,6,9.75920963
432,2711,4,9.76111889
433,4882,6,9.76335239
434,349,6,9.76539516
435,1555,9,9.76678562
436,2372,3,9.76732731
437,2657,4,9.76947498
438,3502,9,9.76965523
439,4233,8,9.77030468
440,4409,2,9.77034092
441,3858,9,9.77136898
442,1070,6,9.77156258
443,1749,9,9.77241802
444,1718,6,9.77255726
445,2273,4,9.77310848
446,2861,2,9.77340508
447,3540,6,9.77421379
448,1179,6,9.77486324
449,3083,7,9.77493382
450,1360,6,9.77716160
451,3684,2,9.77739811
452,343,2,9.77801323
453,540,2,9.77956390
454,84,4,9.78112221
455,3605,0,9.78173923
456,4466,3,9.78176403
457,647,4,9.78255463
458,1763,4,9.78308487
459,1915,6,9.78423405
460,1574,4,9.78452015
461,811,4,9.78650761
462,2525,8,9.78778839
463,164,4,9.78868008
464,1014,6,9.78960037
465,4162,6,9.78986835
466,3917,6,9.79159355
467,2651,6,9.79294586
468,4748,6,9.79297924
469,3041,6,9.79393101
470,4360,6,9.79450035
471,664,2,9.79507542
472,118,4,9.79974365
473,1623,4,9.80182743
474,4694,0,9.80198574
475,652,6,9.80255318
476,3735,2,9.80399990
477,3419,6,9.80743980
478,3880,2,9.80857658
479,1163,6,9.80925560
480,3741,9,9.81029129
481,1771,4,9.81083488
482,1540,6,9.81198406
483,3985,6,9.81292534
484,946,0,9.81472778
485,912,2,9.81530380
486,640,6,9.81681156
487,2661,9,9.81736374
488,2930,0,9.81960773
489,4530,6,9.81978989
490,4711,6,9.81995964
491,1637,6,9.82076836
492,2983,0,9.82087612
493,1016,2,9.82159233
494,4303,4,9.82647800
495,1148,7,9.82718849
496,4379,2,9.83091068
497,1847,0,9.83244896
498,4846,6,9.83544922
499,4864,6,9.83657551
500,4288,4,9.83703804
501,844,4,9.83847523
502,2615,4,9.83855915
503,4470,2,9.83933067
504,690,5,9.84069538
505,1767,0,9.84275246
506,3796,6,9.84471607
507,2294,4,9.84823990
508,4347,2,9.84848499
509,325,9,9.84928799
510,1858,2,9.84933090
511,4982,9,9.84952641
512,2160,2,9.84982586
513,1409,1,9.85197353
514,1370,3,9.85428810
515,2659,4,9.85567379
516,2194,4,9.85732937
517,3333,0,9.86215401
518,3112,4,9.86256981
519,3436,6,9.86288643
520,3986,6,9.86409283
521,2889,6,9.86569214
522,4107,4,9.86721420
523,35,2,9.86976147
524,2603,4,9.87390041
525,2247,6,9.87486744
526,3397,2,9.87515259
527,3202,4,9.87576771
528,41,5,9.87611294
529,1133,6,9.87669182
530,2644,9,9.87681389
531,4007,8,9.87735081
532,872,4,9.87938404
533,88,2,9.87957287
534,3060,2,9.87991714
535,1431,6,9.88041782
536,149,9,9.88167095
537,4971,3,9.88411427
538,4695,9,9.88499069
539,3002,0,9.88813972
540,4616,5,9.88902378
541,3786,2,9.88925266
542,984,6,9.89271832
543,1169,4,9.89298630
544,4948,2,9.89326668
545,1997,6,9.89425659
546,389,4,9.89466476
547,1472,4,9.89498806
548,2881,0,9.89714909
549,2637,9,9.89728069
550,3315,6,9.90318966
551,3231,0,9.90369034
552,1199,6,9.90445900
553,3620,7,9.90565968
554,1846,4,9.90761185
555,684,2,9.90886784
556,392,0,9.90990925
557,1233,4,9.91034508
558,3610,6,9.91077805
559,4473,6,9.91239166
560,1786,6,9.91297054
561,128,7,9.91324139
562,594,6,9.91329670
563,1024,6,9.91334629
564,4928,3,9.91432858
565,889,2,9.91638851
566,842,4,9.91811180
567,513,4,9.91847324
568,3245,9,9.91968441
569,2420,2,9.91983700
570,4236,2,9.92067528
571,1526,4,9.92175674
572,4907,2,9.92262268
573,763,6,9.92387295
574,2826,3,9.92582226
575,2654,6,9.92594910
576,1703,2,9.92690277
577,4298,2,9.92785454
578,3029,9,9.92828941
579,1186,6,9.92901325
580,4635,6,9.93023396
581,4847,6,9.93110466
582,4801,2,9.93164921
583,4378,4,9.93191814
584,2375,2,9.93714714
585,3046,4,9.93744659
586,3646,2,9.93761539
587,3879,4,9.94001961
588,4742,2,9.94008446
589,2745,6,9.94269276
590,2903,9,9.94374752
591,2630,6,9.94493866
592,700,6,9.94536018
593,4327,6,9.94573116
594,2466,6,9.94787025
595,3843,4,9.94856644
596,565,6,9.94986629
597,1591,4,9.95003796
598,3545,6,9.95037365
599,4238,6,9.95066929
600,1015,6,9.95137787
601,2759,4,9.95144081
602,4918,4,9.95283318
603,1773,5,9.95352364
604,599,9,9.95356464
605,1512,9,9.95415306
606,2348,2,9.95511246
607,1249,2,9.95695114
608,2592,0,9.95716667
609,1129,4,9.95846748
610,4525,6,9.95935917
611,2429,6,9.96226597
612,2513,0,9.96230221
613,2701,0,9.96318340
614,158,3,9.96417618
615,1207,0,9.96470642
616,2299,0,9.96612930
617,2345,4,9.96672440
618,3014,2,9.96714687
619,4699,2,9.96803665
620,4663,4,9.96848774
621,3837,4,9.97107601
622,4572,6,9.97112656
623,3804,3,9.97201347
624,3672,2,9.97245693
625,3211,6,9.97321510
626,246,6,9.97400188
627,3365,9,9.97442722
628,4655,9,9.97513390
629,2125,4,9.97678471
630,4935,2,9.97808170
631,4775,6,9.97997665
632,3415,9,9.98040676
633,1059,9,9.98253727
634,4693,6,9.98470497
635,744,9,9.98530197
636,4388,4,9.98569202
637,1600,4,9.98595619
638,1548,4,9.98728943
639,3263,9,9.98782539
640,1491,7,9.98855877
641,617,4,9.98906422
642,3239,8,9.99051857
643,3410,4,9.99087429
644,3945,9,9.99093437
645,1594,4,9.99198914
646,4512,5,9.99311161
647,3981,4,9.99400806
648,3047,4,9.99453259
649,4069,9,9.99484634
650,4057,2,9.99567795
651,533,7,9.99581718
652,3829,0,9.99726391
653,2556,4,9.99780750
654,2002,2,9.99804306
655,1780,4,9.99927330
656,2959,0,10.00237560
657,2662,6,10.00295258
658,550,6,10.00354671
659,1863,6,10.00551033
660,2673,7,10.00671673
661,3656,6,10.00880337
662,3389,4,10.01050091
663,4173,4,10.01182747
664,2122,0,10.01201534
665,2490,4,10.01372623
666,269,0,10.01553440
667,2138,4,10.01660538
668,4043,5,10.01730633
669,4237,6,10.01762486
670,1573,4,10.01785278
671,4099,6,10.01808548
672,562,4,10.01813126
673,3034,5,10.02044010
674,2287,6,10.02066135
675,2970,6,10.02174377
676,636,4,10.02322674
677,314,4,10.02334595
678,564,0,10.02336693
679,4196,6,10.02383995
680,339,2,10.02530479
681,4661,9,10.02596092
682,109,9,10.02661896
683,3352,2,10.02821064
684,86,0,10.03013229
685,909,6,10.03398800
686,3889,2,10.03709602
687,2510,0,10.03868866
688,853,2,10.03985023
689,3262,7,10.03996658
690,3057,9,10.04146862
691,4220,6,10.04346943
692,3582,2,10.04386711
693,3423,7,10.04559898
694,1754,9,10.04670525
695,212,9,10.04710579
696,3793,2,10.04815388
697,3535,6,10.04831886
698,1277,6,10.04900074
699,4598,8,10.04978561
700,1890,4,10.05006027
701,1700,5,10.05027771
702,2499,6,10.05048084
703,2778,6,10.05100918
704,780,6,10.05104828
705,4385,9,10.05145645
706,64,2,10.05227852
707,2668,3,10.05244923
708,686,6,10.05330753
709,1047,4,10.05335712
710,3467,4,10.05340862
711,1436,2,10.05362701
712,1196,9,10.05381489
713,3626,6,10.05493736
714,4039,7,10.05580235
715,4277,4,10.05619621
716,4640,0,10.05760288
717,3344,2,10.05992985
718,3904,4,10.06001377
719,2041,0,10.06239319
720,3274,4,10.06271267
721,1430,9,10.06290150
722,1922,6,10.06519985
723,539,6,10.06649494
724,1893,2,10.06669998
725,1981,6,10.06905460
726,3139,4,10.06931114
727,3920,4,10.06993103
728,1785,9,10.07070160
729,961,7,10.07131481
730,218,4,10.07161808
731,4976,9,10.07172203
732,2276,4,10.07219887
733,3773,4,10.07236004
734,2796,9,10.07238770
735,2738,2,10.07303143
736,580,6,10.07418156
737,3807,4,10.07439137
738,2947,6,10.07530594
739,2001,9,10.07598019
740,1798,2,10.07610607
741,4653,4,10.07614994
742,4038,4,10.07737923
743,919,2,10.07791805
744,1558,9,10.07843781
745,619,5,10.07985783
746,4547,0,10.08124828
747,4255,6,10.08159733
748,313,6,10.08183384
749,769,6,10.08321285
750,3697,9,10.08327198
751,1818,6,10.08363056
752,3520,4,10.08378983
753,1886,7,10.08482552
754,1908,9,10.08524609
755,1332,9,10.08578300
756,1152,2,10.08583450
757,4860,4,10.08636189
758,3909,6,10.08650494
759,1592,6,10.08659458
760,979,4,10.08734322
761,1830,6,10.08815861
762,729,8,10.08836842
763,566,6,10.08892250
764,2213,6,10.09029484
765,92,4,10.09165668
766,4985,8,10.09190178
767,2709,2,10.09218979
768,2359,6,10.09276009
769,3559,0,10.09676170
770,1201,9,10.09818935
771,3803,6,10.09859848
772,4013,3,10.09877586
773,4822,0,10.09940815
774,2169,2,10.10026932
775,2914,6,10.10062122
776,671,2,10.10083294
777,3653,2,10.10345745
778,4897,9,10.10356617
779,815,4,10.10583115
780,4165,4,10.10642910
781,2475,4,10.10676765
782,536,6,10.10680103
783,4821,6,10.10730743
784,4819,7,10.10790443
785,4970,3,10.10796452
786,701,0,10.10800552
787,2065,6,10.10877037
788,2716,6,10.10879040
789,1732,4,10.11050510
790,3538,6,10.11086655
791,654,2,10.11417580
792,3567,5,10.11511326
793,4421,0,10.11719608
794,1709,4,10.11731720
795,1282,4,10.11773491
796,3511,6,10.11890602
797,420,6,10.11898327
798,3040,8,10.11932850
799,2365,4,10.11972809
800,4404,4,10.11991501
801,2339,2,10.12063885
802,401,4,10.12115002
803,4558,4,10.12134647
804,1408,4,10.12170124
805,1455,4,10.12347221
806,440,3,10.12385941
807,2672,4,10.12431049
808,2103,6,10.12480927
809,1841,7,10.12524605
810,1582,5,10.12568188
811,4936,9,10.12694168
812,2892,8,10.12729263
813,4826,4,10.12755775
814,1704,6,10.12886810
815,1821,6,10.12948036
816,2810,9,10.12975216
817,1787,4,10.13045883
818,3170,6,10.13098621
819,3276,2,10.13239479
820,593,6,10.13368130
821,1161,6,10.13435364
822,2397,0,10.13572216
823,3118,6,10.13624191
824,1947,4,10.13637257
825,3530,6,10.13796902
826,135,6,10.13831425
827,493,9,10.13943958
828,1955,6,10.14016438
829,87,9,10.14118958
830,2498,6,10.14270020
831,3851,3,10.14371109
832,1936,6,10.14398193
833,76,6,10.14444065
834,7,5,10.14458084
835,3030,4,10.14568138
836,4944,4,10.14584732
837,4226,1,10.14593029
838,1362,2,10.14647388
839,758,4,10.14767456
840,3681,4,10.14887333
841,1938,6,10.15012932
842,4264,7,10.15140629
843,4507,3,10.15169048
844,3658,4,10.15263748
845,3026,4,10.15296841
846,3587,6,10.15304470
847,964,0,10.15307140
848,621,2,10.15402222
849,4286,2,10.15563774
850,3528,4,10.15648270
851,4257,4,10.15705490
852,567,4,10.15744209
853,736,2,10.15834141
854,603,4,10.15853405
855,4289,4,10.15863228
856,2989,6,10.15971851
857,273,5,10.16015148
858,4602,0,10.16062737
859,1291,2,10.16114140
860,3604,6,10.16160488
861,1630,0,10.16186714
862,2979,9,10.16247272
863,4645,2,10.16333103
864,1022,8,10.16460037
865,4366,2,10.16799259
866,311,0,10.16851616
867,4394,9,10.16891384
868,3176,6,10.17050076
869,666,9,10.17071056
870,1389,2,10.17106438
871,3182,8,10.17152691
872,1061,5,10.17167377
873,2715,0,10.17239380
874,735,6,10.17367458
875,3522,5,10.17417908
876,4363,7,10.17504787
877,3428,9,10.17533207
878,2076,4,10.17590714
879,429,2,10.17662334
880,1371,4,10.17766666
881,834,2,10.17791748
882,1115,2,10.17939377
883,3258,2,10.18189335
884,1413,1,10.18190098
885,75,7,10.18194103
886,3196,2,10.18247032
887,1556,2,10.18260574
888,4154,4,10.18314552
889,1302,9,10.18389797
890,40,4,10.18432140
891,996,6,10.18680477
892,1456,6,10.18807316
893,2006,1,10.18864155
894,663,6,10.18951321
895,3497,6,10.18953037
896,2449,9,10.19037056
897,3596,2,10.19050217
898,3081,1,10.19100952
899,2347,9,10.19285774
900,4056,2,10.19322586
901,3896,4,10.19491577
902,4224,4,10.19563198
903,883,6,10.19622421
904,2961,6,10.19667339
905,3900,9,10.19788456
906,915,6,10.19820881
907,2948,0,10.19892025
908,3869,9,10.19942188
909,683,2,10.19964695
910,4449,2,10.19965363
911,1005,1,10.20059395
912,1298,0,10.20222855
913,4687,2,10.20226955
914,2730,0,10.20295238
915,3235,3,10.20393085
916,3687,4,10.20493698
917,3592,4,10.20603752
918,4072,2,10.20733261
919,2579,4,10.20780849
920,679,5,10.20784760
921,1266,9,10.20804882
922,4878,0,10.20834160
923,3228,0,10.20868778
924,482,7,10.20880795
925,3317,6,10.20957470
926,4729,0,10.20990467
927,1923,4,10.20991135
928,2549,3,10.21005344
929,2834,3,10.21093845
930,4315,2,10.21117496
931,3236,4,10.21358681
932,4052,6,10.21382046
933,1867,6,10.21417141
934,1227,4,10.21442509
935,117,4,10.21609783
936,4049,6,10.21696281
937,1354,3,10.21720505
938,2664,0,10.21989822
939,1837,4,10.22040844
940,505,2,10.22048378
941,1812,6,10.22062874
942,4953,6,10.22113228
943,799,2,10.22184181
944,1247,4,10.22202778
945,2547,2,10.22225952
946,4719,5,10.22226620
947,759,4,10.22274685
948,206,9,10.22281075
949,4078,4,10.22414589
950,4089,2,10.22461891
951,4877,4,10.22500324
952,3527,2,10.22517967
953,490,4,10.22571945
954,2518,6,10.22600651
955,4132,5,10.22655773
956,2985,6,10.22796345
957,2323,2,10.22836685
958,2201,6,10.22854805
959,2178,4,10.22998238
960,1469,6,10.23091507
961,2739,6,10.23094463
962,3732,6,10.23154831
963,2478,1,10.23174953
964,4262,4,10.23211670
965,3517,4,10.23270988
966,2324,0,10.23281574
967,768,4,10.23288631
968,1620,5,10.23344994
969,695,9,10.23388767
970,362,4,10.23426056
971,1415,4,10.23446178
972,3264,0,10.23527050
973,1480,9,10.23565197
974,2314,2,10.23598003
975,1055,6,10.23658180
976,20,7,10.23675251
977,1118,6,10.23730373
978,776,5,10.23815441
979,3521,1,10.23824883
980,2068,8,10.23910332
981,1710,3,10.23980618
982,1654,3,10.24230194
983,2180,4,10.24280453
984,4963,7,10.24283600
985,2660,4,10.24419880
986,1489,5,10.24425316
987,3531,2,10.24426937
988,4603,6,10.24676323
989,4764,1,10.24757957
990,3739,2,10.24778366
991,421,4,10.24786377
992,3546,5,10.25026035
993,589,0,10.25157547
994,4290,4,10.25323772
995,222,1,10.25394630
996,4362,9,10.25398445
997,1399,6,10.25554943
998,2535,0,10.25586319
999,2396,0,10.25596142
1000,3092,6,10.25769424
1001,4850,6,10.25798893
1002,3727,9,10.25814629
1003,2400,6,10.25914478
1004,1074,4,10.25999832
1005,3407,6,10.26012707
1006,4927,2,10.26019192
1007,2026,2,10.26143074
1008,3574,6,10.26211262
1009,42,4,10.26224041
1010,3377,9,10.26400661
1011,2795,9,10.26453400
1012,3158,4,10.26478100
1013,3935,9,10.26508522
1014,757,6,10.26540947
1015,2969,4,10.26572800
1016,3778,4,10.26587200
1017,760,6,10.26648235
1018,487,8,10.26652241
1019,2720,4,10.26836491
1020,2302,4,10.26839256
1021,4771,2,10.26969624
1022,1536,1,10.26979923
1023,1683,9,10.27018642
1024,1292,4,10.27029610
1025,4040,6,10.27031612
1026,3995,0,10.27050018
1027,3947,4,10.27098370
1028,941,4,10.27142525
1029,2942,7,10.27221870
1030,4713,6,10.27256489
1031,602,2,10.27313232
1032,4207,4,10.27405548
1033,4754,0,10.27459812
1034,1049,2,10.27483463
1035,4157,1,10.27622128
1036,943,2,10.27690315
1037,1080,8,10.27887630
1038,2014,6,10.28000736
1039,981,5,10.28059292
1040,4739,4,10.28064442
1041,4610,8,10.28127480
1042,4354,4,10.28304005
1043,2371,1,10.28324604
1044,4294,7,10.28395367
1045,3694,0,10.28413486
1046,1519,0,10.28429031
1047,3659,4,10.28630924
1048,168,9,10.28789711
1049,3009,4,10.28901482
1050,2356,4,10.29046631
1051,405,9,10.29064369
1052,4340,4,10.29218197
1053,3996,6,10.29226017
1054,653,6,10.29309082
1055,3303,6,10.29386044
1056,1388,4,10.29461193
1057,2262,7,10.29506874
1058,4041,4,10.29509163
1059,4842,4,10.29555893
1060,3899,6,10.29607582
1061,977,4,10.29615211
1062,4577,1,10.29624557
1063,3097,4,10.29657745
1064,2141,1,10.29698467
1065,1554,0,10.29791641
1066,4726,4,10.29816532
1067,3241,4,10.29832745
1068,788,7,10.29943180
1069,2282,4,10.29956532
1070,239,6,10.30007458
1071,1699,4,10.30052567
1072,2360,9,10.30058479
1073,4787,2,10.30123806
1074,1618,1,10.30185795
1075,1658,9,10.30268574
1076,4267,6,10.30300522
1077,2003,6,10.30354214
1078,2544,4,10.30422115
1079,3997,4,10.30471706
1080,1452,4,10.30515862
1081,386,6,10.30561161
1082,3991,9,10.30612373
1083,1209,1,10.30648232
