Distancias completas para consulta 18
rank,train_index,label,distance
151,3450,7,7.16082335
152,1512,9,7.16421413
153,3361,9,7.16805458
154,4969,9,7.17444515
155,1346,7,7.17534447
156,3267,4,7.18001842
157,1754,9,7.18212128
158,87,9,7.18436861
159,263,7,7.19129610
160,4209,7,7.19258547
161,1452,4,7.19969463
162,4080,9,7.20059586
163,4695,9,7.20129681
164,3747,9,7.21474838
165,3261,7,7.21657705
166,2106,9,7.21872377
167,314,4,7.21898174
168,3127,4,7.22364140
169,4136,7,7.22677040
170,1408,4,7.22732019
171,3232,7,7.23100328
172,3814,9,7.23274612
173,4599,7,7.23976898
174,1037,9,7.24199390
175,1636,7,7.24702978
176,1567,9,7.24910641
177,2688,7,7.25609159
178,4665,4,7.25707340
179,2187,7,7.25738192
180,3711,9,7.26529312
181,2925,7,7.26639128
182,293,7,7.26900291
183,3380,7,7.27359152
184,3454,4,7.27538681
185,2440,4,7.27545881
186,2949,7,7.27981520
187,1785,9,7.28111935
188,2207,4,7.28762293
189,4877,4,7.29272079
190,162,4,7.29780865
191,327,9,7.30000210
192,1736,7,7.30130577
193,999,9,7.30837870
194,714,9,7.31506777
195,2475,4,7.31761694
196,2810,9,7.31781197
197,4500,9,7.32261658
198,3895,7,7.32292938
199,4715,9,7.33491945
200,1924,4,7.34220934
201,2545,9,7.34467840
202,1895,9,7.34932375
203,546,7,7.35202932
204,500,9,7.36146736
205,3282,7,7.36650467
206,2332,9,7.37692690
207,1986,7,7.38916063
208,4897,9,7.39748907
209,4755,9,7.39784050
210,3709,7,7.39909792
211,3453,7,7.40397644
212,4107,4,7.40542746
213,138,4,7.41019678
214,3857,9,7.41180134
215,2754,9,7.41366625
216,2310,7,7.41373682
217,36,7,7.41565418
218,3773,4,7.42486525
219,2603,4,7.43821907
220,2935,9,7.44229698
221,2128,7,7.44592190
222,4978,9,7.45180178
223,1531,7,7.45271921
224,2702,7,7.45902443
225,1668,9,7.46047115
226,1254,7,7.46080971
227,4488,7,7.46209717
228,1526,4,7.46359301
229,958,4,7.47160721
230,3456,7,7.48484468
231,519,7,7.49093199
232,617,4,7.50328588
233,2322,7,7.50768518
234,524,9,7.50803852
235,2812,7,7.51166916
236,811,4,7.51376152
237,4312,9,7.51727009
238,501,4,7.51789141
239,125,7,7.51826191
240,1885,7,7.52228355
241,2868,4,7.52728796
242,3912,4,7.52867937
243,2823,7,7.53274822
244,4121,9,7.53914213
245,775,7,7.53964281
246,3541,7,7.54374552
247,2037,4,7.55207014
248,2562,4,7.55670214
249,3320,9,7.56125259
250,2527,9,7.56459904
251,3283,7,7.56595516
252,3359,9,7.57412052
253,3190,7,7.57476664
254,279,4,7.58118868
255,904,7,7.58390093
256,2520,7,7.59709167
257,431,9,7.60057306
258,1388,4,7.60112190
259,1157,7,7.60547495
260,1587,9,7.60847569
261,3019,7,7.61499786
262,2093,4,7.61640215
263,2032,7,7.62088442
264,28,9,7.62158394
265,4269,3,7.62177944
266,927,7,7.63134670
267,83,4,7.63313770
268,4595,4,7.63630724
269,747,7,7.63721132
270,2178,4,7.64095354
271,3775,7,7.64139843
272,2849,9,7.64736176
273,2980,4,7.65178823
274,3036,9,7.65634108
275,394,7,7.65731764
276,4412,7,7.66822815
277,4044,9,7.68005133
278,308,4,7.68083048
279,1285,9,7.69039202
280,4214,9,7.69083929
281,623,7,7.69404888
282,3349,9,7.69472218
283,3415,9,7.69547653
284,3698,9,7.69817734
285,3849,7,7.69874525
286,4867,7,7.69947672
287,329,7,7.69996309
288,374,7,7.70016146
289,3869,9,7.70060492
290,3162,9,7.70214128
291,3295,4,7.71033335
292,1240,7,7.71243811
293,2993,7,7.71249914
294,1065,9,7.71438742
295,312,3,7.71448326
296,2859,9,7.71855497
297,1266,9,7.72152615
298,72,7,7.72416925
299,997,9,7.72870922
300,634,9,7.73047924
301,1573,4,7.73181772
302,47,9,7.73258162
303,3484,4,7.73359060
304,1361,9,7.73511410
305,4896,9,7.73531008
306,204,9,7.73662090
307,3981,4,7.73874378
308,3000,9,7.73926115
309,2162,9,7.75085402
310,1539,9,7.75414610
311,2863,9,7.75551367
312,3510,9,7.75855207
313,3057,9,7.75909519
314,1033,8,7.75919104
315,4198,9,7.76313496
316,1737,4,7.76473999
317,3128,7,7.76872635
318,1252,4,7.77131319
319,4410,7,7.77510691
320,1347,4,7.78310394
321,4171,7,7.78357983
322,625,4,7.78440857
323,3339,4,7.78780699
324,1433,7,7.79038620
325,4211,4,7.79514933
326,4765,9,7.79883957
327,288,7,7.80198145
328,740,9,7.80408239
329,4230,9,7.81213093
330,3441,7,7.81477594
331,1395,3,7.81551504
332,2135,7,7.81767464
333,695,9,7.81995583
334,4414,9,7.82371330
335,3948,9,7.82480288
336,234,3,7.83575535
337,194,9,7.83632469
338,164,4,7.83743715
339,2842,9,7.84383011
340,1819,7,7.84596109
341,2878,7,7.84665585
342,2833,7,7.84977245
343,1397,9,7.85265923
344,242,7,7.85494995
345,3330,7,7.85860777
346,1282,4,7.85883522
347,610,7,7.85911322
348,4513,9,7.85952520
349,840,9,7.86148739
350,1331,7,7.86566591
351,3855,5,7.86846209
352,1743,7,7.86945391
353,1709,4,7.86998320
354,3904,4,7.87584162
355,2019,7,7.87627554
356,3028,9,7.88296652
357,530,7,7.88673258
358,3459,7,7.89108849
359,1956,9,7.89367151
360,948,4,7.89395380
361,1032,7,7.89494419
362,4189,9,7.89797640
363,2042,7,7.89896870
364,1378,4,7.90001917
365,4262,4,7.90111446
366,2595,3,7.90344477
367,2906,4,7.91800165
368,1969,7,7.92108631
369,3130,9,7.92135239
370,211,9,7.92238045
371,2652,4,7.92777109
372,2903,9,7.92782354
373,562,4,7.93471146
374,2271,7,7.93552351
375,2486,7,7.93991375
376,4712,7,7.94019842
377,2649,4,7.94189548
378,1446,9,7.94240427
379,856,4,7.94409704
380,1052,4,7.94646263
381,4762,7,7.94756365
382,676,7,7.94850969
383,4276,7,7.95081377
384,2147,7,7.95256901
385,3945,9,7.95672274
386,156,5,7.95858002
387,4241,9,7.95909691
388,4598,8,7.96196175
389,4174,3,7.96482182
390,901,7,7.96510077
391,4553,4,7.96676493
392,409,7,7.96767616
393,3576,7,7.96987009
394,4385,9,7.97126436
395,1561,7,7.97272444
396,2458,4,7.97415066
397,109,9,7.99002647
398,2596,7,7.99083471
399,618,9,7.99980211
400,2470,7,7.99988270
401,1503,9,8.00212193
402,2347,9,8.00393581
403,2945,7,8.00502491
404,1732,4,8.01343727
405,1886,7,8.01543903
406,4562,9,8.01670933
407,4904,7,8.01826859
408,1074,4,8.02101326
409,3244,9,8.02389145
410,4070,7,8.02581501
411,2094,7,8.02621746
412,2726,4,8.02826977
413,3746,7,8.02941799
414,647,4,8.03150749
415,3129,7,8.03415775
416,932,9,8.03435230
417,448,4,8.03453827
418,534,7,8.03502464
419,3992,9,8.03554726
420,4243,7,8.03564739
421,3811,7,8.03712940
422,3591,7,8.03808022
423,3455,7,8.03936100
424,3252,7,8.04510212
425,706,9,8.04836655
426,3631,9,8.05618000
427,3907,9,8.05834866
428,4681,7,8.06918526
429,936,9,8.07318115
430,4836,9,8.07671928
431,4682,7,8.08027935
432,3808,4,8.08118248
433,2579,4,8.08423615
434,4785,5,8.08636093
435,1040,3,8.08974266
436,337,7,8.09078217
437,430,7,8.09526253
438,3266,9,8.09614277
439,2183,7,8.09998035
440,2904,7,8.10016441
441,3491,7,8.10102463
442,4257,4,8.10214043
443,2795,9,8.10356617
444,4521,3,8.10646152
445,2942,7,8.11024189
446,470,9,8.11158562
447,4936,9,8.11355400
448,1642,9,8.11412430
449,2370,7,8.11786270
450,3938,7,8.11845398
451,3476,7,8.12170315
452,2262,7,8.12256527
453,3078,5,8.12851620
454,3716,9,8.13694191
455,1146,2,8.13820648
456,1384,4,8.14121723
457,1318,4,8.14134979
458,857,9,8.14425278
459,2540,9,8.14505672
460,2250,9,8.14555931
461,319,9,8.14557171
462,4170,7,8.14747143
463,4461,1,8.15504074
464,2410,9,8.15534973
465,4718,7,8.15660286
466,1538,4,8.15901184
467,4852,7,8.16122150
468,4146,7,8.16333103
469,1543,9,8.16932487
470,1613,7,8.17206669
471,705,7,8.17225361
472,167,7,8.17306137
473,2127,5,8.17500210
474,3377,9,8.18345070
475,1635,4,8.19339848
476,1846,4,8.19591141
477,1008,9,8.19594479
478,2325,4,8.19871235
479,3471,7,8.20016575
480,2418,7,8.20171261
481,1894,7,8.20427227
482,4563,7,8.20861244
483,306,9,8.21046448
484,2604,7,8.21270561
485,3872,4,8.21277618
486,802,9,8.21322823
487,4615,9,8.21703339
488,2635,9,8.21805096
489,788,7,8.22205544
490,4300,1,8.22460270
491,2267,7,8.22488785
492,850,3,8.22596741
493,2044,7,8.22597980
494,3483,9,8.22664833
495,3438,4,8.23249149
496,933,9,8.23860264
497,3772,7,8.23886490
498,3840,5,8.23985195
499,3858,9,8.24031639
500,3956,7,8.24201393
501,4265,7,8.24442101
502,4750,4,8.24445724
503,134,9,8.24902058
504,49,9,8.25013828
505,3182,8,8.25210667
506,387,9,8.25539303
507,2168,9,8.26436710
508,595,7,8.27013874
509,1323,3,8.27173996
510,1713,7,8.27232838
511,2713,7,8.27248669
512,4095,9,8.27365112
513,2957,9,8.27516937
514,755,1,8.27858639
515,3745,4,8.27911663
516,3080,9,8.28066063
517,1106,7,8.28103638
518,3910,7,8.28107262
519,547,3,8.28148556
520,4465,9,8.28306770
521,3201,7,8.28391838
522,4661,9,8.28484440
523,1680,3,8.28528309
524,533,7,8.28840446
525,4888,3,8.29221916
526,1714,2,8.29249287
527,2619,1,8.29328728
528,4675,4,8.29425049
529,935,4,8.29560375
530,3388,9,8.29828358
531,1428,7,8.29831314
532,3401,7,8.30273056
533,986,7,8.30726528
534,3460,7,8.30856037
535,1466,7,8.30932140
536,770,9,8.30978012
537,30,9,8.31155682
538,1137,4,8.31308270
539,1749,9,8.31332588
540,4363,7,8.31430626
541,1811,5,8.31431389
542,3846,9,8.31707001
543,467,7,8.32848835
544,451,4,8.32853603
545,3083,7,8.32979679
546,1925,9,8.33952427
547,1320,2,8.34230709
548,46,9,8.34331036
549,3429,7,8.34413433
550,4853,7,8.34939957
551,4288,4,8.34997368
552,2377,4,8.35084820
553,4903,9,8.35115910
554,3164,7,8.35270405
555,795,9,8.35825348
556,2803,9,8.35907936
557,375,7,8.35989666
558,2636,7,8.36004066
559,2112,7,8.36199665
560,95,3,8.36387920
561,2680,9,8.36441326
562,4782,9,8.36534405
563,4981,7,8.36588669
564,1264,3,8.36751461
565,2857,7,8.36896420
566,4841,4,8.36913967
567,2173,7,8.36940861
568,4069,9,8.37278557
569,3947,4,8.37463760
570,3291,9,8.37969685
571,3625,7,8.38733006
572,3433,5,8.39030743
573,1268,9,8.39097023
574,4944,4,8.39256382
575,267,8,8.39344883
576,2560,7,8.39510822
577,1589,9,8.39656258
578,0,7,8.39666557
579,3733,7,8.39712906
580,799,2,8.39798450
581,4110,1,8.39867115
582,3097,4,8.40223598
583,4535,9,8.40321159
584,588,9,8.40324974
585,1269,9,8.40521526
586,2390,4,8.40588093
587,4469,7,8.40890694
588,2546,7,8.41080475
589,3710,9,8.41096306
590,218,4,8.41337872
591,171,7,8.41700745
592,4811,9,8.42245674
593,1624,5,8.42341328
594,4268,2,8.42627621
595,4741,3,8.42659950
596,4926,7,8.42709446
597,4463,5,8.42857647
598,1579,4,8.43403721
599,3156,7,8.43433380
600,91,7,8.43678093
601,3833,1,8.43788910
602,4221,7,8.44034290
603,1031,7,8.44134521
604,4425,9,8.44275284
605,2755,3,8.44555759
606,3495,7,8.44767761
607,1555,9,8.44860363
608,2318,4,8.45273495
609,2952,1,8.45356178
610,4094,7,8.45657825
611,3154,9,8.45879555
612,824,9,8.46078587
613,1480,9,8.46086025
614,1740,7,8.46282101
615,3946,4,8.46347904
616,1951,5,8.46683693
617,4256,8,8.47037029
618,751,1,8.47071552
619,2689,4,8.47120380
620,4362,9,8.47120476
621,203,7,8.47219372
622,4434,5,8.47555351
623,1645,7,8.47727394
624,1453,6,8.47791576
625,1967,4,8.47849178
626,2834,3,8.47926903
627,1373,5,8.47947311
628,4222,7,8.48137188
629,4655,9,8.48174572
630,1562,5,8.48201656
631,3896,4,8.48507118
632,1415,4,8.48629379
633,3233,4,8.48733521
634,3296,3,8.48771954
635,871,7,8.48906231
636,252,4,8.48948860
637,2180,4,8.49049091
638,4503,9,8.49133873
639,3916,4,8.49212360
640,3289,9,8.49245071
641,1511,7,8.49807644
642,4350,7,8.50032043
643,1517,8,8.50106239
644,2995,7,8.50116062
645,1930,7,8.50233650
646,713,9,8.50250721
647,290,3,8.50491238
648,4670,9,8.50519943
649,2592,0,8.50522900
650,620,7,8.50561810
651,3579,7,8.50762653
652,238,1,8.50857544
653,2567,7,8.51051235
654,2123,7,8.51088524
655,4383,9,8.51106548
656,1868,8,8.51934147
657,4628,8,8.51942539
658,4398,4,8.52045727
659,4479,7,8.52375221
660,1093,3,8.53047371
661,137,3,8.53115654
662,4581,9,8.53291130
663,2336,3,8.53324223
664,1766,9,8.53459263
665,115,7,8.53533459
666,680,5,8.53761673
667,3769,3,8.53926086
668,2411,7,8.54583073
669,2205,7,8.54757309
670,3122,8,8.55451107
671,953,7,8.55636787
672,3342,7,8.55645847
673,1973,7,8.56506538
674,1354,3,8.56534290
675,3046,4,8.56952953
676,1129,4,8.57010269
677,537,7,8.57225704
678,3598,7,8.57786846
679,1606,1,8.58104515
680,1994,9,8.58231735
681,498,7,8.58254433
682,4101,7,8.58378029
683,4188,4,8.58593655
684,6,9,8.58768940
685,516,7,8.58912468
686,3146,5,8.58941460
687,1923,4,8.58948421
688,1440,7,8.59161949
689,3621,4,8.59338379
690,2314,2,8.59362984
691,3691,2,8.59378338
692,637,1,8.59388447
693,667,7,8.59543133
694,3768,8,8.59625149
695,24,9,8.59677315
696,4842,4,8.59715843
697,2963,5,8.59820652
698,4022,9,8.59866524
699,3923,3,8.59884262
700,2024,5,8.59945965
701,4663,4,8.59963512
702,4429,3,8.60089779
703,2644,9,8.60177708
704,4732,7,8.60325241
705,2564,9,8.60333252
706,3440,5,8.60389614
707,1491,7,8.60551167
708,1516,7,8.60717678
709,568,2,8.60928059
710,482,7,8.60945892
711,3913,5,8.60963345
712,3426,7,8.61192322
713,561,1,8.61343670
714,3378,7,8.61414623
715,2727,9,8.61432934
716,287,7,8.61632252
717,1211,7,8.61820507
718,941,4,8.61841679
719,2392,9,8.61871910
720,4551,9,8.61910915
721,2984,7,8.61927891
722,744,9,8.61991596
723,4046,1,8.62013340
724,2021,7,8.62127686
725,3022,9,8.62311649
726,3693,3,8.62413979
727,4659,7,8.62615585
728,3681,4,8.62665176
729,833,9,8.62729836
730,130,3,8.62776852
731,1548,4,8.62801838
732,1003,1,8.62825394
733,3997,4,8.62864399
734,4689,4,8.62876320
735,1081,3,8.62957954
736,2210,4,8.63101959
737,1824,4,8.63207054
738,3259,1,8.63286686
739,1945,7,8.63419342
740,3915,8,8.63510513
741,325,9,8.63654327
742,2309,8,8.63774967
743,517,9,8.63830185
744,4160,8,8.64059448
745,3262,7,8.64360428
746,1927,3,8.64666176
747,4976,9,8.64673042
748,113,8,8.64791965
749,118,4,8.65072823
750,2710,5,8.65094185
751,511,4,8.65126705
752,1896,7,8.65477943
753,3435,8,8.65667629
754,1934,4,8.65668869
755,1079,4,8.65742779
756,3548,4,8.65955353
757,1532,1,8.66222668
758,415,7,8.66325474
759,4454,1,8.66417980
760,2573,9,8.66538239
761,4923,7,8.66666126
762,3181,2,8.66684341
763,3026,4,8.66774559
764,665,1,8.66978073
765,3620,7,8.66990185
766,4274,3,8.67005253
767,3062,9,8.67188740
768,1627,3,8.67238617
769,2103,6,8.67567062
770,2828,4,8.67810726
771,4558,4,8.67913055
772,1196,9,8.68104458
773,603,4,8.68342113
774,734,1,8.68550014
775,3741,9,8.68665695
776,3823,7,8.68733597
777,3727,9,8.68807602
778,2736,4,8.68859959
779,2062,4,8.68947792
780,1560,5,8.69046307
781,1600,4,8.69121742
782,2241,7,8.69263172
783,4648,4,8.69266033
784,3365,9,8.69274139
785,3139,4,8.69286633
786,1113,3,8.69307327
787,4062,7,8.69312096
788,1615,9,8.69312382
789,1197,7,8.69366074
790,1917,7,8.69372559
791,2960,9,8.69457436
792,3155,9,8.69478321
793,3513,4,8.69521141
794,4422,1,8.69562531
795,1632,7,8.69629574
796,2082,1,8.69677448
797,212,9,8.69987202
798,4296,5,8.70065594
799,3580,2,8.70202351
800,1515,1,8.70365429
801,2637,9,8.70697021
802,2381,9,8.70798779
803,3603,2,8.70895195
804,2096,4,8.71419525
805,3935,9,8.71504879
806,2802,8,8.71585178
807,398,1,8.71891022
808,3187,1,8.71951580
809,3423,7,8.72348022
810,40,4,8.72911453
811,2770,4,8.72999859
812,903,9,8.73100471
813,1127,2,8.73454380
814,432,5,8.73562050
815,4589,7,8.73810196
816,987,9,8.73846054
817,2866,1,8.73885536
818,3165,8,8.73902702
819,4593,9,8.73908615
820,4217,1,8.74079800
821,662,4,8.74277496
822,3563,1,8.74970818
823,2197,7,8.75151730
824,270,4,8.75415325
825,4281,7,8.75532532
826,149,9,8.75578594
827,4892,2,8.75602818
828,335,3,8.75621033
829,3658,4,8.75691986
830,2048,2,8.75930214
831,4866,9,8.76011753
832,175,2,8.76055050
833,806,2,8.76275539
834,4940,7,8.76467800
835,1406,1,8.76672173
836,2850,9,8.77089405
837,1278,1,8.77124500
838,3967,1,8.77207756
839,3730,7,8.77340603
840,107,7,8.77348900
841,4826,4,8.77407742
842,2846,1,8.77554512
843,4475,5,8.77579594
844,3719,9,8.77583122
845,3158,4,8.77735615
846,278,4,8.77739811
847,3565,4,8.77804184
848,4059,1,8.77850628
849,2712,4,8.77855587
850,1534,8,8.78068542
851,4757,3,8.78231525
852,2406,7,8.78336334
853,2826,3,8.78565216
854,4529,1,8.78702068
855,1593,7,8.78959370
856,3341,5,8.78998470
857,1594,4,8.79162884
858,1150,1,8.79165173
859,388,7,8.79176044
860,972,5,8.79184341
861,3845,4,8.79198265
862,991,1,8.79422379
863,4079,9,8.79444981
864,2445,9,8.79729939
865,698,9,8.80133629
866,173,9,8.80256557
867,1566,7,8.80362129
868,3107,5,8.80372143
869,3928,3,8.80384254
870,527,7,8.80674553
871,176,9,8.80834389
872,443,7,8.80974388
873,1937,5,8.81149578
874,3687,4,8.81229973
875,2531,7,8.81250095
876,2686,5,8.81331158
877,4294,7,8.81355190
878,4809,4,8.81443214
879,2126,2,8.81478882
880,1290,9,8.81495667
881,3697,9,8.82270145
882,4399,9,8.82424831
883,2538,5,8.82751656
884,1073,5,8.82769775
885,489,8,8.82885265
886,2700,9,8.83012676
887,1029,9,8.83176899
888,1602,4,8.83488178
889,1879,2,8.83553123
890,2107,9,8.83883381
891,7,5,8.83895397
892,3180,4,8.83915806
893,1717,1,8.83981991
894,4078,4,8.84000778
895,4945,5,8.84174061
896,598,3,8.84181690
897,4030,9,8.84462929
898,1524,8,8.84783554
899,4810,8,8.84788418
900,2672,4,8.84814262
901,206,9,8.84852123
902,4515,7,8.85130119
903,2913,5,8.85213566
904,3035,7,8.85470295
905,1710,3,8.85594082
906,2478,1,8.85639286
907,3256,4,8.85664177
908,939,3,8.85713387
909,893,1,8.85821438
910,4674,9,8.86515141
911,961,7,8.86576653
912,4236,2,8.86603546
913,711,1,8.86894226
914,3838,9,8.86969566
915,1903,1,8.87063122
916,4592,8,8.87065411
917,1343,5,8.87454796
918,4525,6,8.87492371
919,1897,1,8.87527657
920,4380,4,8.87583923
921,1072,3,8.87737370
922,3368,8,8.87740993
923,4333,7,8.87860012
924,361,1,8.87896729
925,3205,7,8.87940121
926,2934,7,8.88012505
927,2598,3,8.88109493
928,3449,1,8.88200283
929,3782,4,8.88603401
930,3034,5,8.88649368
931,2924,1,8.88713646
932,4580,5,8.89026928
933,762,9,8.89207935
934,2119,3,8.89223385
935,1352,1,8.89355564
936,836,4,8.89533901
937,1612,4,8.89941978
938,3336,7,8.90013695
939,4271,1,8.90114498
940,592,4,8.90326881
941,3666,7,8.90381336
942,1173,1,8.90549469
943,1148,7,8.90673351
944,3888,1,8.90872478
945,1848,8,8.90894794
946,1648,9,8.90974808
947,1034,3,8.90990639
948,2251,9,8.91084194
949,2053,4,8.91165161
950,1900,4,8.91169167
951,2758,9,8.91229343
952,3329,1,8.91325665
953,2958,4,8.91617298
954,3031,9,8.91794586
955,3675,7,8.91972733
956,3961,7,8.92006969
957,4707,9,8.92085838
958,121,5,8.92340946
959,261,8,8.92526054
960,977,4,8.92541409
961,3890,1,8.92734432
962,4019,3,8.92851734
963,3408,7,8.92979050
964,4064,9,8.93060017
965,1006,7,8.93217278
966,3676,7,8.93498039
967,1664,9,8.93501091
968,168,9,8.93537426
969,18,1,8.93595219
970,2009,2,8.93732834
971,3370,7,8.93908787
972,1300,7,8.94155693
973,1698,9,8.94453621
974,4339,5,8.94581032
975,3191,4,8.94699383
976,2245,1,8.94704628
977,4640,0,8.94791031
978,3224,8,8.94794655
979,1633,1,8.94811821
980,2510,0,8.95134258
981,3617,9,8.95309258
982,1901,5,8.95447159
983,772,8,8.95461559
984,4251,3,8.95510769
985,4404,4,8.95566654
986,3169,1,8.95611095
987,1721,4,8.95657063
988,3241,4,8.95690536
989,3744,4,8.95694733
990,2399,3,8.95935631
991,64,2,8.96018124
992,4662,5,8.96022987
993,3099,1,8.96082211
994,992,4,8.96239948
995,3589,1,8.96483803
996,3668,4,8.96565628
997,4298,2,8.96582890
998,4966,1,8.96866035
999,2782,9,8.96895981
1000,3328,9,8.96957111
1001,161,1,8.97152138
1002,1774,8,8.97171879
1003,2659,4,8.97216511
1004,4384,9,8.97292900
1005,3615,7,8.97342110
1006,3288,7,8.97551918
1007,1410,7,8.97705555
1008,1069,4,8.97755814
1009,2936,7,8.97972012
1010,2854,3,8.98065186
1011,1741,9,8.98171329
1012,3108,4,8.98383236
1013,3575,5,8.98448277
1014,1682,3,8.98708344
1015,2931,5,8.98867130
1016,4087,8,8.98907566
1017,2759,4,8.98915195
1018,3859,7,8.99197102
1019,3037,5,8.99657249
1020,3245,9,8.99669170
1021,2966,9,8.99753666
1022,142,5,8.99770260
1023,2492,9,8.99885845
1024,2996,3,8.99905682
1025,4751,5,9.00018215
1026,65,2,9.00027847
1027,4224,4,9.00181007
1028,4157,1,9.00616646
1029,1815,8,9.00629520
1030,3713,5,9.00812340
1031,1565,1,9.00946712
1032,473,1,9.00955296
1033,2910,5,9.00985050
1034,3828,7,9.00986671
1035,3862,1,9.01103878
1036,1288,7,9.01283073
1037,3457,8,9.01315784
1038,3584,4,9.01470470
1039,3346,7,9.01508808
1040,4378,4,9.01540375
1041,599,9,9.01686954
1042,2626,1,9.01717377
1043,3350,9,9.02010822
1044,1759,8,9.02095222
1045,955,8,9.02243423
1046,159,4,9.02423859
1047,4516,0,9.02445889
1048,2669,7,9.02496815
1049,630,5,9.02641773
1050,52,3,9.02681923
1051,3998,9,9.02944660
1052,640,6,9.02946854
1053,4165,4,9.03073597
1054,4223,9,9.03324699
1055,1489,5,9.03359222
1056,2256,1,9.03454304
1057,567,4,9.03467751
1058,3734,9,9.03577995
1059,2066,9,9.03600407
1060,2956,4,9.03612137
1061,4768,8,9.03622150
1062,2454,7,9.03697395
1063,4435,7,9.03713322
1064,1620,5,9.03718853
1065,2730,0,9.03986263
1066,1772,9,9.04120064
1067,2771,7,9.04543400
1068,4881,9,9.04555607
1069,4388,4,9.04562664
1070,1769,7,9.04563236
1071,3073,1,9.04637432
1072,894,1,9.04934692
1073,2190,1,9.05086517
1074,3721,9,9.05096054
1075,84,4,9.05119801
1076,964,0,9.05140686
1077,4007,8,9.05146694
1078,2289,4,9.05388927
1079,1359,8,9.05410480
1080,1550,8,9.05570030
1081,800,3,9.05656910
1082,1459,3,9.05820274
1083,690,5,9.05855656
1084,2155,3,9.05871868
