Distancias completas para consulta 4
rank,train_index,label,distance
570,4543,0,10.98544407
571,4039,7,10.98992157
572,2627,8,10.99217415
573,3425,2,10.99305058
574,2455,2,10.99591541
575,2324,0,10.99617958
576,61,7,10.99803638
577,8,4,10.99862957
578,332,6,10.99865437
579,4666,7,10.99895573
580,3646,2,10.99970722
581,4111,7,11.00007343
582,4857,2,11.00083828
583,4233,8,11.00250435
584,3032,3,11.00415707
585,1184,5,11.00503063
586,4737,0,11.00673580
587,1670,2,11.00922394
588,4152,4,11.00928497
589,4283,3,11.00986958
590,3397,2,11.01158905
591,1328,8,11.01311684
592,68,3,11.01487637
593,2056,5,11.01552868
594,4122,8,11.01565456
595,2884,5,11.01682758
596,2771,7,11.01867962
597,4878,0,11.02120495
598,4694,0,11.02132797
599,1933,9,11.02451897
600,4047,3,11.02474022
601,191,8,11.02525234
602,4082,2,11.02735615
603,1014,6,11.02838421
604,4468,9,11.02860546
605,1235,8,11.02867508
606,2095,6,11.03153038
607,4508,5,11.03279591
608,1387,0,11.03702164
609,3336,7,11.04001045
610,433,8,11.04460621
611,2758,9,11.04530239
612,2664,0,11.04601288
613,193,5,11.04799271
614,4623,0,11.04824352
615,1648,9,11.05024052
616,3965,8,11.05051613
617,983,3,11.05101585
618,1182,9,11.05172157
619,460,2,11.05224228
620,2108,8,11.05665493
621,2567,7,11.05696964
622,3422,2,11.06057072
623,2550,8,11.06337547
624,2020,0,11.06620693
625,3714,4,11.06732655
626,3299,0,11.06759262
627,2946,8,11.06916523
628,4605,2,11.06971836
629,855,0,11.07179832
630,753,7,11.07278442
631,862,2,11.07381725
632,1019,7,11.07660007
633,3883,8,11.07887554
634,2889,6,11.08056641
635,2481,0,11.08064842
636,4105,0,11.08171558
637,1984,6,11.08233547
638,2580,8,11.08321667
639,1777,0,11.08508587
640,1985,6,11.08791924
641,2777,4,11.08794785
642,3356,4,11.08893967
643,2720,4,11.09027958
644,2439,5,11.09199142
645,3534,0,11.09404564
646,490,4,11.09433556
647,4503,9,11.09581375
648,97,8,11.09698868
649,1302,9,11.09744358
650,2351,2,11.09749794
651,4678,5,11.09923649
652,4036,8,11.09954071
653,3554,7,11.10064125
654,4246,8,11.10205746
655,3835,2,11.10226250
656,848,2,11.10319042
657,4939,3,11.10323143
658,918,0,11.10378647
659,2392,9,11.10379219
660,1610,7,11.10647297
661,4620,3,11.10742474
662,1598,2,11.10897255
663,4972,8,11.10915375
664,4851,0,11.11005974
665,2077,4,11.11017513
666,2436,8,11.11151218
667,3822,3,11.11193943
668,1385,9,11.11246681
669,1672,0,11.11266899
670,424,0,11.11373711
671,231,2,11.11950779
672,3101,6,11.12115288
673,2110,8,11.12136555
674,2640,3,11.12533855
675,642,9,11.12675953
676,766,9,11.12864208
677,1877,9,11.12936211
678,2294,4,11.12982273
679,3995,0,11.12992382
680,1101,0,11.13143635
681,1977,8,11.13199520
682,1851,4,11.13285065
683,1748,5,11.13325787
684,1876,7,11.13497925
685,2692,2,11.13511372
686,105,3,11.13518715
687,2416,9,11.13625336
688,4197,5,11.13807774
689,880,6,11.13903618
690,1367,2,11.14246559
691,1151,8,11.14272118
692,1171,8,11.14374542
693,3300,9,11.14419460
694,3209,9,11.14512920
695,4709,0,11.14574718
696,1718,6,11.14581299
697,2467,3,11.14745712
698,2411,7,11.15233517
699,3950,8,11.15365410
700,4331,4,11.15393543
701,4166,3,11.15537930
702,4447,8,11.15564728
703,4455,8,11.15566540
704,207,6,11.15746784
705,2354,4,11.15831757
706,1533,8,11.16228676
707,2193,5,11.16231632
708,1134,4,11.16367626
709,1775,5,11.16567993
710,4816,5,11.16854763
711,128,7,11.16909790
712,3990,8,11.17055321
713,3623,9,11.17235661
714,1424,2,11.17273521
715,2384,8,11.17416477
716,3321,0,11.17514801
717,3135,9,11.17517281
718,3978,0,11.17527199
719,4976,9,11.17527580
720,1653,4,11.17685509
721,604,2,11.17748642
722,591,7,11.18180370
723,38,0,11.18221951
724,2330,2,11.18295193
725,4169,5,11.18296242
726,1224,6,11.18936157
727,829,2,11.18985462
728,1700,5,11.19034481
729,1107,2,11.19050503
730,2521,2,11.19118690
731,792,6,11.19167042
732,4518,8,11.19265652
733,4125,3,11.19308567
734,4457,9,11.19335747
735,4218,6,11.19360352
736,3367,8,11.19368744
737,326,0,11.19383144
738,3072,2,11.19414425
739,2680,9,11.19709206
740,4485,5,11.19846630
741,1295,1,11.20049191
742,2277,6,11.20055580
743,912,2,11.20127487
744,2081,9,11.20284176
745,2071,7,11.20288372
746,583,7,11.20308208
747,1002,8,11.20349407
748,2633,0,11.20377445
749,2892,8,11.20399475
750,3150,9,11.20462799
751,1329,4,11.20654106
752,2895,0,11.20768642
753,4700,9,11.20796680
754,3724,3,11.21010017
755,2722,9,11.21053123
756,3511,6,11.21156883
757,3524,5,11.21191311
758,286,5,11.21364403
759,1243,3,11.21548843
760,1527,3,11.21619701
761,1825,0,11.21642876
762,1246,0,11.21747303
763,3020,0,11.21776295
764,1747,2,11.21838284
765,4314,8,11.21859646
766,1640,4,11.22007656
767,2494,0,11.22078419
768,392,0,11.22106361
769,4806,4,11.22165871
770,4482,0,11.22414017
771,1706,3,11.22511387
772,4399,9,11.22747135
773,2241,7,11.22748566
774,3661,1,11.23108196
775,3171,5,11.23205471
776,35,2,11.23403549
777,3068,3,11.23463631
778,4219,0,11.23494530
779,723,8,11.23577404
780,2926,5,11.24216270
781,2349,0,11.24264717
782,3667,8,11.24377537
783,4736,4,11.24397469
784,94,8,11.24435329
785,2920,9,11.24448586
786,339,2,11.24520206
787,1959,6,11.24553871
788,1201,9,11.24639225
789,817,0,11.24939728
790,3369,8,11.25080299
791,746,4,11.25086880
792,1341,3,11.25289726
793,316,5,11.25417328
794,1998,7,11.25458241
795,4640,0,11.25465965
796,1805,5,11.25641918
797,3403,1,11.25645733
798,3385,5,11.25690746
799,311,0,11.25726318
800,2355,9,11.25754070
801,4310,8,11.26094818
802,2837,4,11.26098919
803,3451,5,11.26161957
804,4504,2,11.26303291
805,4061,2,11.26506042
806,4627,3,11.26553059
807,3137,8,11.26753902
808,2369,9,11.26789856
809,3147,4,11.26834774
810,3136,2,11.26964855
811,4384,9,11.27097893
812,2065,6,11.27243328
813,23,1,11.27253246
814,4528,6,11.27363491
815,4336,3,11.27406788
816,2507,9,11.27447414
817,2608,8,11.27575684
818,4601,2,11.27598763
819,1028,8,11.27717590
820,3506,7,11.27792072
821,4205,0,11.27802181
822,557,7,11.27858925
823,504,4,11.27889919
824,248,8,11.27959156
825,892,5,11.27983856
826,4919,9,11.28101444
827,1076,8,11.28141880
828,77,3,11.28181839
829,1222,5,11.28225136
830,4440,5,11.28252792
831,4589,7,11.28261852
832,3597,3,11.28411674
833,1241,4,11.28702641
834,4397,8,11.28803921
835,2732,8,11.28953934
836,2408,4,11.28981495
837,2522,1,11.29039764
838,3631,9,11.29178047
839,3845,4,11.29505825
840,1097,8,11.29764843
841,1575,9,11.30115700
842,4065,0,11.30196571
843,2510,0,11.30197430
844,555,6,11.30212498
845,4311,8,11.30226326
846,4064,9,11.30254936
847,4051,9,11.30301476
848,1827,7,11.30409908
849,3160,0,11.30599403
850,1558,9,11.30613899
851,3639,7,11.30757046
852,4345,5,11.30835342
853,2639,8,11.31178665
854,3579,7,11.31182098
855,847,5,11.31420231
856,3863,4,11.31449318
857,3839,6,11.31580353
858,4358,3,11.31612682
859,2557,9,11.31650829
860,3685,2,11.31660748
861,3868,5,11.31744480
862,1022,8,11.32189178
863,4020,4,11.32286453
864,2747,3,11.32372856
865,781,8,11.32541275
866,1120,3,11.32567501
867,745,3,11.32567883
868,342,6,11.32772446
869,2964,0,11.32829857
870,4585,9,11.32863045
871,146,9,11.32872868
872,3221,3,11.32952213
873,4323,0,11.33122540
874,1893,2,11.33244419
875,2196,5,11.33581066
876,3493,5,11.33742046
877,4849,0,11.33762836
878,4815,3,11.33766270
879,601,3,11.33769512
880,2986,3,11.33905697
881,645,6,11.33960915
882,2027,8,11.34058857
883,2270,4,11.34158421
884,733,3,11.34171963
885,3939,3,11.34218788
886,4147,3,11.34253407
887,2281,2,11.34296036
888,763,6,11.34322453
889,55,2,11.34438038
890,1604,0,11.34456539
891,1799,0,11.34586430
892,636,4,11.34773731
893,3470,2,11.34787750
894,4247,0,11.34835720
895,1552,9,11.34840488
896,1797,5,11.34913445
897,3836,3,11.34979057
898,709,3,11.35108089
899,2539,7,11.35109711
900,4062,7,11.35286999
901,760,6,11.35383701
902,2247,6,11.35457706
903,3810,7,11.35532188
904,4224,4,11.35564137
905,1483,5,11.35617638
906,4317,5,11.35989285
907,3184,8,11.36024570
908,3626,6,11.36170006
909,638,4,11.36186981
910,1270,6,11.36215305
911,3568,5,11.36352539
912,4370,8,11.36702824
913,587,3,11.36717987
914,4306,9,11.36860466
915,1776,8,11.36869717
916,4540,2,11.36876583
917,1929,8,11.36896324
918,4396,4,11.36948681
919,1136,8,11.37062168
920,4710,9,11.37094879
921,528,4,11.37119484
922,1891,8,11.37336063
923,3015,0,11.37403584
924,2086,4,11.37973404
925,1360,6,11.38056183
926,1582,5,11.38134193
927,3977,8,11.38339996
928,1203,6,11.38435841
929,349,6,11.38635445
930,4138,0,11.38736629
931,4917,9,11.38747215
932,4748,6,11.38889790
933,2498,6,11.38948917
934,803,0,11.39022636
935,651,7,11.39174461
936,1971,6,11.39239311
937,3345,5,11.39308643
938,2169,2,11.39660454
939,81,2,11.39680290
940,1609,9,11.39708042
941,3675,7,11.39735413
942,1001,0,11.39753246
943,1177,6,11.39881802
944,1831,3,11.40026188
945,2877,8,11.40127087
946,3558,5,11.40306282
947,1180,5,11.40308666
948,1006,7,11.40331459
949,2678,6,11.40407085
950,3442,4,11.40413380
951,3188,0,11.40415668
952,654,2,11.40451241
953,2350,1,11.40489101
954,3224,8,11.40502930
955,4419,4,11.40573788
956,4894,2,11.40578365
957,299,9,11.40587902
958,3179,0,11.40700436
959,4983,9,11.40704727
960,10,5,11.40824127
961,2084,2,11.40892029
962,1429,8,11.41107464
963,1707,1,11.41137695
964,1310,2,11.41142368
965,2705,4,11.41178131
966,2670,5,11.41194439
967,4002,9,11.41411972
968,3738,6,11.41425419
969,206,9,11.41989899
970,1375,2,11.42317104
971,2260,8,11.42423248
972,3053,7,11.42453766
973,922,0,11.42586517
974,1906,9,11.42716026
975,2261,8,11.42719173
976,3391,2,11.42724133
977,1869,8,11.42842197
978,1196,9,11.42916107
979,251,0,11.43383217
980,2511,6,11.43546963
981,321,5,11.43619156
982,3886,4,11.43718910
983,3011,6,11.44375324
984,2205,7,11.44385433
985,2152,8,11.44468307
986,3975,0,11.44554424
987,3866,7,11.44682121
988,2352,0,11.44690037
989,2409,9,11.44704533
990,2136,2,11.44719791
991,4546,5,11.44805336
992,2730,0,11.44821262
993,1353,0,11.44825935
994,1095,9,11.44932938
995,4831,9,11.45156765
996,2673,7,11.45188904
997,319,9,11.45290184
998,4574,3,11.45371437
999,406,4,11.45493984
1000,4739,4,11.45755291
1001,3141,7,11.45901489
1002,1121,2,11.46137238
1003,4180,7,11.46317482
1004,3920,4,11.46477604
1005,1619,8,11.46494389
1006,2251,9,11.46554565
1007,237,5,11.46627712
1008,1879,2,11.46687031
1009,1419,5,11.46766186
1010,331,5,11.47011089
1011,782,3,11.47273540
1012,2161,3,11.47279835
1013,2360,9,11.47297382
1014,2146,9,11.47309875
1015,2284,2,11.47440338
1016,228,8,11.47725487
1017,1333,0,11.47807503
1018,689,3,11.48022556
1019,387,9,11.48050690
1020,1849,6,11.48075581
1021,2258,4,11.48174095
1022,2568,8,11.48271179
1023,4106,8,11.48332977
1024,2495,7,11.48472977
1025,3894,9,11.48498917
1026,155,5,11.48746204
1027,3677,5,11.48852062
1028,4591,6,11.48873997
1029,4253,8,11.48965263
1030,3429,7,11.48987770
1031,3013,8,11.49052715
1032,2653,4,11.49162579
1033,4893,3,11.49175072
1034,1760,5,11.49180889
1035,4210,4,11.49365902
1036,453,3,11.49481297
1037,255,8,11.49597454
1038,4993,4,11.49665642
1039,739,8,11.49750900
1040,4476,8,11.49798012
1041,1390,6,11.49889755
1042,1755,3,11.49920082
1043,1702,8,11.49965858
1044,4186,0,11.50120544
1045,4365,3,11.50139809
1046,3760,0,11.50450611
1047,4254,1,11.50773239
1048,1231,8,11.50831127
1049,1458,0,11.51005077
1050,4999,7,11.51008987
1051,707,9,11.51288795
1052,1075,2,11.51299286
1053,333,6,11.51333427
1054,273,5,11.51360798
1055,4606,0,11.51458168
1056,2706,0,11.51502705
1057,835,7,11.51601028
1058,4022,9,11.51959038
1059,1930,7,11.52144241
1060,2611,3,11.52145576
1061,1734,5,11.52176476
1062,3799,8,11.52333832
1063,4108,8,11.52508163
1064,1843,3,11.52824211
1065,1829,7,11.52877617
1066,4458,9,11.53014374
1067,416,0,11.53056622
1068,3722,5,11.53071308
1069,4199,0,11.53115559
1070,655,3,11.53206921
1071,3180,4,11.53227901
1072,4137,0,11.53266048
1073,791,3,11.53271389
1074,1715,5,11.53331375
1075,3059,3,11.53354931
1076,2698,3,11.53475666
1077,3769,3,11.53517532
1078,2204,2,11.53679752
1079,1958,2,11.53765297
1080,1391,8,11.53777313
1081,2624,9,11.53791714
